Talk1,Talk2
1155,2382
2145,842
462,832
546,310
732,1905
1624,637
890,1424
2376,2387
1050,1905
1235,227
2366,2231
1769,1911
1664,1364
2293,2346
2109,1063
38,398
45,47
1079,2094
1475,1551
159,2097
331,181
1703,2374
1696,2180
1323,1398
1725,2096
1505,1240
1107,2049
625,781
2244,1954
1588,2114
1765,1587
2144,2415
1801,442
1217,1787
8,766
526,394
1332,5
624,1803
1841,427
2079,840
1061,385
1827,1327
2260,2039
2063,1230
480,2490
2299,937
1685,332
2411,541
1082,1877
2027,395
990,1495
37,1619
1000,977
1341,2082
1821,708
2526,1072
833,451
825,1811
224,587
637,757
706,2419
213,2264
1013,827
383,2511
1309,2419
1488,61
264,2413
645,150
535,237
446,493
1894,2513
4,999
1550,1167
1393,652
702,1402
183,407
74,1596
1588,1496
2207,1784
1508,553
1067,2384
554,2391
2322,212
74,1164
1161,447
2413,636
336,796
709,1707
358,2512
779,248
2477,1202
267,1847
1113,267
2428,291
594,892
982,1560
2317,263
2434,868
802,966
435,199
2466,2269
525,2114
2135,1127
636,230
1645,348
1436,795
130,131
2337,1860
2514,1107
2261,1050
2381,1563
2397,230
2103,526
2218,786
861,2084
2148,1425
1627,516
187,462
1440,2494
327,1015
1509,2196
1892,2425
289,2220
1231,47
1570,633
2280,2381
1426,2183
1408,355
2444,868
2162,1396
1069,1129
1867,1526
1675,567
675,2531
523,375
2200,1504
573,832
2463,891
568,385
1780,1244
144,621
1129,1151
2007,524
2238,1982
412,85
501,690
1033,2263
866,1555
1782,647
10,191
1862,2356
178,96
231,619
506,1542
2437,643
211,1099
777,1767
236,2033
1348,223
603,2472
2408,2132
1645,773
1592,2350
1203,1787
2264,138
222,963
930,2329
1880,1518
540,1440
1312,797
248,2118
2051,1600
267,249
187,1652
1907,331
1019,1424
57,1569
11,781
2482,2427
1756,296
916,113
1303,490
687,2173
1063,133
229,1801
1507,191
429,479
1901,2071
1229,1393
1058,1785
157,1419
2224,330
1027,1202
295,510
534,242
1219,1091
2133,1845
487,642
1698,1986
2147,2182
598,2378
155,1843
1038,162
1436,1967
232,1227
11,21
1754,811
760,1055
1530,1793
1360,1362
1291,1229
1614,1947
2294,1012
2225,877
134,231
2544,724
1117,307
1259,1202
884,1639
2018,2459
1647,1207
600,1166
1791,1323
1902,1195
2076,990
643,1232
1308,1897
2187,354
1893,266
1523,1522
993,1139
2250,209
1432,2248
15,4
1971,2307
1396,1940
1655,621
275,1480
1057,929
764,2448
812,158
206,2539
244,484
641,669
111,347
1063,852
781,24
1702,111
536,1321
1438,199
1199,1732
952,756
1719,1635
1919,1613
2465,2037
1336,2360
2235,718
1423,1675
1984,1276
1985,741
1340,1520
94,1261
759,420
997,57
2404,2053
485,293
751,2295
2307,784
344,130
282,1913
2171,1879
1811,228
1599,1399
1871,236
787,963
1078,1578
2105,1207
2329,890
1094,2472
770,2373
313,1582
1133,439
516,1146
1896,2084
1458,1525
2250,1799
1805,200
1385,1546
939,1206
2040,1834
716,263
1725,913
2484,2306
2486,1747
2502,1359
1177,2316
835,1984
122,1462
1233,946
2225,555
49,637
1378,451
2210,2340
1511,1115
1442,768
579,395
274,729
657,173
1677,1693
772,601
1023,2353
722,1101
2041,1573
450,1119
1870,2261
1029,167
681,620
2262,526
1593,2083
1156,448
2506,1242
459,1815
1642,2332
2150,983
2037,2503
1873,679
903,39
1922,493
1071,91
1038,152
1367,2538
393,524
2256,1850
315,2339
626,64
145,761
887,2502
1598,667
1980,1158
2391,1441
1271,2071
912,223
751,1269
638,782
1010,918
469,568
1368,2328
292,123
225,447
956,857
1415,1031
795,505
2461,2427
680,294
2542,926
1596,82
816,406
136,1788
239,2095
1328,1302
446,530
360,849
753,1652
99,154
1379,2431
127,982
1456,575
2217,1995
367,1522
1569,2508
395,665
1172,1841
552,1311
2356,2355
1355,1951
297,2470
2014,1009
1144,797
1922,1670
665,2494
1424,1897
846,502
2342,1209
1236,307
2333,741
449,1722
1952,628
2364,322
1523,189
2035,1780
1101,1638
315,644
1810,1037
2444,2080
1430,2039
1651,579
1398,1323
1713,436
1175,812
1528,1927
230,1748
191,1858
2501,1240
1648,623
2486,436
97,2009
2222,2293
802,211
1886,1767
2324,2043
1489,653
53,2480
1649,708
1282,1326
2297,155
301,2305
1300,343
2548,1499
1115,997
992,2039
1251,935
1049,2098
1918,92
478,883
1420,1538
1776,1816
1883,1854
2036,2391
1998,702
708,1259
947,369
2018,756
412,2178
1832,1556
1398,1391
2167,1585
1406,2048
2375,906
1658,743
1275,138
1620,626
2157,2513
1751,1830
483,2277
939,770
1954,744
622,454
2406,2423
1350,781
2191,1392
2212,934
410,842
1301,1310
381,1142
2073,2364
1694,890
2218,1544
2289,2435
308,1560
321,190
20,307
855,1289
1365,1135
72,1226
1041,70
596,1483
2203,2039
2133,1375
681,1757
1688,782
1302,837
2386,1899
927,550
1913,2472
198,2068
102,1291
1662,2458
2056,319
1659,939
1171,1767
1825,2227
1981,1784
320,1909
2211,1456
2350,2151
1569,2166
1523,1310
1751,1909
2079,1667
958,930
223,784
2401,1746
1881,183
1158,2346
628,1955
412,1418
357,2067
2313,1658
30,1135
1889,793
824,1431
2436,729
2022,922
82,2243
1704,1277
267,89
2504,2306
80,2039
2449,1120
1783,438
1478,659
750,851
545,2198
1459,184
815,652
559,325
255,1638
725,738
1865,341
2242,1444
1357,1815
2408,1640
1282,1562
607,2441
492,327
2261,308
1886,431
1840,1741
857,1122
2223,1961
2075,1819
368,1558
1301,1669
1387,2295
493,2317
1585,425
2352,1798
2419,121
1383,121
426,1414
1560,2189
358,1724
624,2061
2098,1251
2254,1004
2442,1888
1402,702
1047,1798
2466,985
1219,57
2222,1228
90,1465
1212,1292
670,2391
212,442
1278,1512
673,674
768,1223
916,2003
2019,1486
1217,859
514,651
2526,1086
2417,577
1603,1800
2461,2082
1306,545
738,725
458,2198
1112,1086
1738,419
1413,1863
1322,278
562,1475
1448,506
1481,659
2277,483
1182,796
359,233
234,1724
572,753
317,1670
1608,1219
134,1776
508,1351
155,717
941,2544
2057,168
1222,1405
501,888
974,1618
584,1496
1613,2118
60,1124
1664,1276
1861,1293
221,1101
2536,698
2372,2363
995,1628
2365,1849
1190,1146
568,1559
2040,788
1206,1233
2282,2375
1153,1609
2343,701
316,993
1957,606
1500,2271
1996,2180
1069,2365
2146,391
2030,1587
749,2424
2183,1426
619,231
2096,181
1434,1052
422,1554
670,1408
1806,263
1622,1057
1074,1937
1320,2423
1493,1168
1118,1110
59,1839
492,373
857,1913
2229,2131
962,576
1342,761
2327,2450
774,1747
581,135
2031,911
2359,1959
1434,2429
931,755
896,1102
1819,1202
1816,1896
771,602
717,825
405,789
1381,716
300,2249
521,164
58,509
862,179
1830,2203
948,564
2367,1930
1348,236
2547,932
2438,2470
2441,2205
253,1807
265,1720
2456,470
1854,2277
1014,56
499,1351
1165,456
2052,2326
1321,2434
1872,594
2192,872
307,147
1625,930
2521,1360
758,343
1500,177
575,1617
2254,340
697,1338
596,1387
2377,1658
340,1404
1536,2278
1251,1355
2009,722
97,684
444,1032
827,57
365,1925
1792,423
664,2231
1725,2074
1009,979
2326,988
532,1850
531,439
2230,394
519,873
78,991
1003,586
485,545
186,1313
1967,1295
2187,23
707,1187
1973,1202
2367,2422
1319,1254
4,357
1711,1912
444,467
2454,925
1488,2015
1157,406
1604,1443
1515,1941
1203,515
1339,509
1690,2114
931,971
1933,23
2121,949
1047,1057
1919,829
2464,945
574,762
1858,22
1301,402
1929,1928
2335,2108
2345,1535
751,530
517,2198
1006,596
464,1313
509,1955
2341,1409
2153,2049
312,67
1178,1340
1475,73
466,1654
1104,155
126,621
2037,880
941,2217
1569,1396
1837,1122
987,2323
1664,1308
1940,1071
130,130
109,1413
851,125
953,1488
453,2451
2089,1345
1308,899
2460,1182
470,1046
1298,1394
1523,458
1701,819
800,1997
2428,1496
213,1600
103,827
124,1962
344,1110
1182,2227
1253,1408
275,591
403,1830
316,1041
1975,1920
128,2186
1051,1009
1172,604
2489,1243
205,1516
1584,777
130,339
1305,675
2475,325
867,803
672,109
1680,1936
1232,1202
1504,2200
2506,1955
1215,2446
2313,1042
1006,1639
1313,2434
1891,2391
1867,545
1409,199
287,751
1317,1750
181,315
1498,627
1938,306
331,254
1262,81
1723,1525
278,931
575,2160
735,1299
1522,1273
2201,1621
1950,1305
1125,453
656,173
1152,41
1177,351
2154,543
107,1930
2390,384
1736,970
628,1222
2512,493
556,1055
2347,741
293,485
1669,1577
47,259
1773,723
2323,1151
1795,2397
176,1366
227,1490
2384,1067
1411,2498
830,832
2222,1207
1870,308
244,2271
1861,1691
1246,1122
1173,1551
506,2184
1261,2196
67,58
599,378
1823,707
1551,568
387,1413
530,1961
748,1146
996,855
397,1220
1968,185
2447,1159
1089,1375
1915,1936
1851,1137
208,832
876,863
272,1376
627,1794
1582,20
2481,1572
981,859
1017,1607
774,2506
1959,509
546,1053
1324,681
2383,286
1349,218
1108,2104
457,21
1126,862
1792,323
197,1405
1709,1040
1940,244
2166,1597
1269,481
1508,406
776,2207
2150,2114
1754,1308
2470,2438
646,1184
2314,1768
165,347
494,219
2318,817
2286,311
1501,1170
652,871
772,483
577,1560
1970,2049
2534,1086
689,1916
280,1622
1157,1129
2003,2403
505,1855
2049,1502
146,1972
1000,2017
911,1184
1702,1613
1245,483
1148,749
133,2182
440,2343
528,1568
793,1839
1103,1750
62,2439
52,186
1394,1382
597,363
913,2096
2243,1124
1141,579
947,2454
537,270
558,1673
1604,1573
1102,1662
2003,713
1514,1241
400,952
1559,568
1959,1003
2030,978
1033,1839
108,2244
1194,753
1802,1760
898,908
1354,963
1914,243
2377,1042
684,342
22,13
1406,456
1721,2285
132,1302
662,923
863,669
1169,1018
1898,323
1188,1150
1423,520
1997,675
1037,2196
771,2277
784,1718
1378,1612
834,2336
2278,2319
2307,490
36,1150
447,183
1866,178
391,1353
2501,176
250,1068
1687,688
2479,2532
587,775
1294,1674
1162,1310
2073,2260
1180,464
1412,993
2123,1572
445,340
2264,1198
1822,2278
1807,1273
20,17
714,1359
23,534
1463,584
2330,1965
177,989
170,537
2424,749
1042,874
277,1030
433,1302
1620,839
1552,470
1100,1346
1941,2133
1259,2475
1560,303
2224,105
1118,2250
748,2456
896,2172
1752,2457
414,147
114,586
1160,500
157,1621
1527,432
382,2423
1549,735
1150,500
963,587
61,1488
1236,2380
466,1030
1924,1707
1928,319
257,1708
1206,2217
2198,2032
1294,1489
782,838
476,2400
2350,1395
59,2505
1480,1117
1534,892
1014,472
928,2426
1068,987
896,1472
1380,1440
957,2141
2476,2399
398,38
796,891
396,1877
360,2000
1136,566
264,77
1834,552
664,2485
1737,204
2436,763
1489,216
589,42
1925,2175
290,1150
846,2051
346,2378
1295,694
398,23
1158,1708
61,2015
1889,2351
336,799
333,1255
1202,1027
610,2538
2413,1796
725,1663
297,187
434,389
1692,683
1248,811
8,27
1625,1624
1682,2175
392,2465
807,2423
918,451
1658,2203
1075,416
1448,369
575,567
584,1768
675,474
164,351
1235,1304
406,1147
1037,1717
1747,774
2406,1250
575,578
1149,181
1213,1943
1993,1057
2060,2035
125,1345
1734,688
227,2340
1990,449
2171,1684
2226,890
153,1917
566,1330
682,2254
69,2075
1865,252
69,1378
1918,1667
1358,1215
601,1715
1674,1173
2006,1165
168,1257
906,1187
1851,1562
495,1429
593,437
2171,1580
1414,141
1634,445
71,436
12,24
304,863
777,1584
1044,2206
1474,968
2437,1232
1755,941
80,1897
1318,141
828,2031
238,922
1207,2197
2420,2220
2207,694
56,167
830,69
2074,2142
2006,2251
614,1449
1472,1102
1469,870
1846,568
407,505
306,426
735,2227
1147,1361
2493,980
1036,351
897,1260
196,1023
400,2170
1119,636
914,1710
1368,153
2363,1916
2136,2286
2509,1056
2102,1915
959,1794
1921,1078
1898,2541
1098,1584
547,1102
1039,1369
497,382
870,585
1278,993
854,371
135,1992
124,1096
1466,1541
1324,1725
1767,587
1781,1844
261,622
724,952
365,1950
2352,238
1084,1110
1566,1102
390,2346
143,2518
688,429
2264,2282
396,1040
1255,1251
2293,298
1953,202
801,296
2157,89
2253,1899
1876,2327
642,2182
2186,1213
1617,577
1165,1407
228,726
2518,2123
950,1589
798,2250
356,175
1710,733
2170,1432
2263,1040
1670,819
1223,2032
2059,167
880,1396
908,1953
2527,1512
876,1663
2285,1086
1039,1090
1499,45
2505,906
574,291
1014,1369
1051,164
2335,1948
2230,2477
1304,661
723,1482
1293,1523
2029,343
967,1371
1552,2321
1899,1196
307,414
216,843
1406,1615
245,2224
1349,1048
798,209
1358,72
1760,62
2222,1485
1346,1820
2394,347
1097,2286
273,2218
2376,827
744,1845
175,1203
571,575
335,1741
567,1422
325,329
1073,1938
953,43
1176,149
983,2030
766,781
157,2111
1881,447
844,1959
1961,815
1368,1261
1457,1213
570,262
1650,1422
339,339
2233,82
1852,990
1410,2196
1370,2327
2524,668
1030,1654
385,1461
158,1335
517,2322
442,441
387,178
2476,1239
2319,137
1796,2413
961,674
874,1424
1093,232
21,924
1106,1031
1309,1927
1249,953
1252,2209
92,1416
1416,71
2249,1150
1707,1380
767,2195
1059,1355
522,523
1773,454
2,837
0,1884
841,777
1328,837
2463,1707
2247,2003
1035,382
1353,843
1899,929
478,913
268,1011
668,307
1980,940
370,81
1186,2227
2283,1524
1863,1076
2349,2281
2301,614
46,473
2408,926
2037,2538
2320,2521
2503,1597
524,1675
263,206
2214,1467
1746,1471
1578,485
2462,324
1075,1490
91,2301
282,688
2175,1261
453,1764
2344,1413
492,1638
2486,1897
2213,1134
2115,2099
819,2149
1376,656
2399,1144
793,2000
1879,225
202,2496
2031,1791
1640,2408
94,2175
2213,2160
903,893
1853,381
924,792
1859,1078
362,916
525,1097
2483,1631
1923,1942
963,325
1296,1897
974,1875
20,766
319,1943
2248,1356
160,1475
336,2510
1736,1167
1997,1994
517,125
851,42
123,2205
1022,900
1626,2185
627,1618
657,1091
850,1367
2138,836
385,619
2320,426
454,57
1891,1663
2107,478
1160,1196
1274,1000
1610,1174
133,1211
1914,382
280,2183
1325,1027
1396,82
1250,113
1742,409
2459,941
2079,2182
555,60
1531,2419
527,1905
1923,1254
452,544
1512,296
357,1003
977,502
1499,47
2302,1224
1631,1719
763,2098
482,2431
2197,1475
2189,1422
1416,92
1250,362
703,1982
991,2078
2169,1629
1147,1157
255,1965
23,838
665,758
2090,1673
1000,1484
2212,628
2494,2306
2282,137
2262,843
1122,1674
2506,2466
1631,660
229,2413
2048,1406
1519,1902
1031,2118
1862,988
1445,666
1572,1545
2484,1443
879,941
1394,43
967,2450
300,1670
1511,1378
2,11
1931,2267
1393,1068
1770,1478
565,661
1141,859
1936,994
1829,1400
1937,194
943,1809
2024,2008
2217,1206
432,316
384,1586
1862,2355
2191,1550
373,1301
1763,2100
1205,2494
1232,2287
721,571
1176,1097
477,592
244,852
2504,2017
465,2434
1370,1884
2231,247
1363,1438
1600,485
172,2152
1056,1951
1515,1342
59,2023
1417,2098
1540,1077
1684,1580
475,674
1408,248
372,2198
780,1784
752,1381
1252,525
252,228
1797,1560
1828,1854
2441,963
478,1948
803,867
217,1368
1008,980
1177,1966
97,722
683,43
982,70
1530,193
1669,402
2326,1666
603,1195
1988,1965
1131,1250
2502,1850
1392,765
22,220
134,1894
179,199
2021,243
523,2356
1120,2449
1179,2113
1343,1737
1941,1542
1598,627
543,686
564,281
108,2275
1406,1407
128,504
677,2102
1774,2148
768,1531
1331,2037
458,1523
977,1633
845,1422
2415,2144
1958,1675
1407,1615
2203,1979
1800,1060
2014,1357
1959,1969
1612,155
1663,2459
2433,1297
885,2437
5,1598
170,762
2450,2327
511,165
889,817
1798,1993
1802,502
2161,289
57,2243
2193,2429
330,1114
872,874
1170,2408
2051,249
838,402
2539,1711
851,2122
1445,2520
1279,1315
1,372
1024,82
2227,1444
427,381
1256,1552
116,307
1790,1299
1652,428
2426,1150
1793,1269
305,1701
2044,432
2308,2005
2285,2331
794,787
2054,1020
900,1512
2488,917
1496,584
2116,977
1583,1961
1432,1506
334,1104
2098,2537
905,1248
1235,497
242,1003
1752,1059
50,598
2503,2037
443,502
1947,2526
2096,614
49,1215
1320,2180
2186,1525
2408,1183
1767,82
284,2180
329,2205
389,2195
960,179
1275,2346
2445,2201
1382,1639
1046,2065
1590,1532
1604,57
34,387
345,358
1629,1165
98,993
558,817
1760,2488
700,1813
1803,986
2532,1955
2386,1197
2283,1273
804,672
345,291
2258,571
1181,503
2241,452
707,1380
826,230
322,217
434,2190
1563,2152
211,292
1059,1859
1096,1356
914,2405
1902,24
2450,2356
1352,1327
281,1289
2054,1135
2327,1712
1737,2391
1573,292
1748,611
763,884
2547,1281
964,601
1367,968
558,1320
1775,1254
677,587
2194,1656
2183,248
347,2439
901,117
2142,559
111,1339
704,811
1216,2501
65,2332
504,2400
828,1316
2498,521
2230,1325
964,2478
449,873
1599,617
2423,2144
2425,798
1950,612
1856,715
476,1779
2256,681
1324,915
624,894
269,2509
1665,1184
864,519
2106,1807
2108,2358
2140,1560
1459,1617
190,303
2441,773
1877,964
263,2220
157,1346
1826,2032
2063,510
2287,963
2084,1245
1607,1553
699,384
325,330
1712,1876
2289,1151
2247,2403
1988,1989
117,425
843,1696
2306,940
2138,52
645,124
3,1582
717,1522
776,937
285,2355
578,726
1374,1150
1292,406
2314,1842
548,1600
2029,1398
1347,2423
259,1078
1716,2332
2524,206
506,2522
1150,2487
742,1724
437,621
974,1280
1768,1838
1147,816
105,446
2319,1818
265,648
999,509
143,1726
1775,1882
1155,909
912,894
1765,296
514,1960
579,1651
262,920
1662,1102
1920,2173
492,2196
780,1170
1760,1120
1912,732
2207,538
2373,876
2517,2409
415,1752
1444,917
272,1581
1384,1984
1395,564
1752,2055
2200,1943
2113,212
512,1313
1954,566
1144,2399
1789,1504
86,2079
1192,926
1663,756
144,829
2529,323
1151,2323
2435,1399
976,1963
2318,2253
1722,1990
2046,176
2537,2252
378,40
560,829
1322,285
1865,1254
269,262
134,200
154,1464
2274,1977
1468,896
1473,2458
811,704
119,670
171,2465
2181,1784
1823,1187
1172,427
338,282
54,2198
48,1041
183,1882
1968,199
2016,2448
480,44
288,815
2299,708
541,614
697,200
342,1551
1685,2455
849,2328
1121,1158
2345,981
849,1368
1824,1823
416,23
1122,1446
515,514
507,1320
2065,2067
2133,474
1234,1434
237,41
2080,714
2516,1055
811,2303
612,1305
1329,375
246,948
932,2547
1616,373
1908,1947
273,768
2270,534
467,691
1860,1982
1401,1644
2163,2287
2368,2492
621,1142
956,537
618,2446
662,225
1373,1831
691,1623
1970,1162
1645,723
148,63
2521,751
760,1359
382,841
1914,2021
2261,1666
1173,1587
2111,264
2511,2077
1585,181
571,2422
111,2067
1797,977
2390,1586
1849,949
1042,1191
1440,2205
1702,1568
1541,503
2304,2448
2043,2326
1433,609
2186,1457
593,958
428,1008
1479,530
1797,762
1171,1877
1355,561
1543,2080
1758,783
2316,893
1361,1139
448,1050
394,1027
700,698
1460,2538
965,587
1425,1544
1555,1489
790,1730
1396,39
211,729
2325,774
1452,1906
886,785
61,1033
1056,1921
1341,308
976,346
2101,558
2446,2332
2068,340
35,1562
2135,613
388,910
2397,1971
1806,1281
1850,714
2141,1622
1196,1766
1993,1047
1426,158
2109,484
1946,502
891,2463
2535,1137
1318,911
2076,723
1725,614
1242,2506
2359,2228
729,223
1587,2114
391,413
2477,1428
1256,470
153,1918
64,398
1510,1901
554,1235
1929,1943
36,323
132,837
1919,508
1708,2540
1916,1784
690,1668
1900,43
2467,1164
1117,414
848,953
57,827
1805,155
164,979
440,731
1132,2196
985,2433
1867,652
1086,1911
1835,1393
299,295
142,280
1690,1097
2457,2330
646,1365
1191,1164
1318,159
1937,1947
1095,2254
1254,1865
647,2122
907,2193
198,130
984,261
989,215
1294,441
2416,79
665,1327
567,1456
1140,2076
1718,1880
1263,1627
1985,2385
2015,2300
2164,1897
1726,1572
1886,777
454,622
340,1749
577,86
1644,1915
1822,627
2258,746
1638,1375
1220,980
2200,343
1532,352
2217,820
1036,1371
593,1952
1910,1251
2226,1390
1966,954
1700,39
801,1756
1667,92
438,1839
33,1075
1604,1224
1605,1610
2312,587
2138,186
467,465
869,2546
337,1427
786,2148
204,1722
1042,2377
1014,57
1027,1428
1125,1516
2170,1746
2466,640
848,1194
1007,1351
1036,979
122,710
1317,634
923,1070
2432,541
1945,1678
1098,1089
357,1969
1528,1926
1203,1505
2342,1514
2317,493
1960,640
2173,953
1572,2126
379,52
2161,716
1603,229
55,2017
1129,1094
2352,87
1179,2356
2464,1384
2539,250
629,377
1601,825
1428,1027
1273,1807
837,1302
2370,1054
2044,1527
1040,1839
2126,233
893,67
2206,2368
1082,837
1255,1260
527,1345
1587,2086
202,1728
1388,2252
984,278
526,1021
1280,1669
1248,825
1293,343
1934,2450
1655,317
1344,757
1376,807
631,89
1628,456
119,1044
461,2236
2027,1447
1339,1062
1730,790
1291,1638
31,1218
55,2073
284,1818
388,843
1566,490
758,665
1606,1801
1237,1097
1081,375
1721,177
1926,585
1985,161
1697,1585
919,1539
422,2301
691,1879
1128,1692
176,1240
2284,1845
851,2273
2333,2118
2203,743
167,1128
2176,717
209,798
76,1648
1564,203
1735,1074
843,757
1874,1886
377,40
152,1820
467,1421
1743,907
2006,1627
2019,1989
486,1947
1596,2017
812,1134
842,1098
287,394
1287,2232
2026,1451
591,1396
1017,76
1583,2158
113,1359
2410,168
2342,2483
300,851
1878,1620
2360,1336
247,665
734,2180
1750,1635
955,1121
1540,1696
516,1496
1345,1968
807,1204
2467,2424
1870,1666
1673,558
2124,493
785,107
1073,819
444,112
1897,1490
305,2196
1971,136
490,340
885,954
1884,2246
653,207
2459,1663
1151,2289
414,1749
1030,1877
1377,223
1792,470
1841,2356
2440,179
1741,42
2188,2186
1342,228
1468,644
2194,115
1612,274
825,1378
312,209
2308,93
526,2304
692,819
2314,748
909,472
468,836
1944,1700
2308,745
551,687
2311,274
1370,2548
323,36
193,1979
62,2488
1073,1109
1267,2144
1627,1887
1882,401
1678,557
2137,1101
1396,1014
2388,1299
1564,1401
1430,1024
1267,83
2191,153
947,1904
1243,637
1571,362
2078,2058
1643,763
716,486
415,2457
318,1707
1780,1600
2275,108
1245,860
302,821
2255,2413
1184,688
1176,968
260,585
731,385
2172,644
2010,1352
685,2007
710,310
2273,179
1547,292
2084,1063
511,1291
621,1482
1296,888
1280,1738
1998,2184
133,1326
1702,306
123,963
112,277
1532,2305
2543,559
1016,1804
2172,563
2050,269
1588,145
2518,2481
2294,1180
438,1436
965,2185
2127,1489
199,1968
457,1954
1859,1355
611,230
127,1674
1746,178
114,286
1389,1003
758,1408
720,926
1958,2147
2216,1361
183,1808
355,1259
1231,716
560,908
1465,1402
2127,2220
936,1675
1476,1676
957,1077
266,1388
1638,2457
1594,2473
1809,443
2223,530
627,142
2313,709
8,494
1629,384
1625,49
1369,2511
839,133
2241,135
1269,1600
1958,872
1462,1724
1608,1776
2232,485
984,971
1210,2446
2436,508
910,731
2248,1450
1845,2284
481,1721
1230,1721
1043,1655
1932,1945
1724,587
2271,811
1257,168
1276,2205
112,1654
625,24
1653,2072
727,1351
1693,514
666,645
1818,1778
2400,128
2282,2063
471,1473
404,1380
1882,183
1549,676
1719,102
346,1541
1773,437
1354,1067
1558,458
457,600
2121,1316
500,2022
2034,1424
1496,470
1189,622
1116,2100
2492,2433
2480,2109
1708,137
2379,2503
1618,2359
1338,1324
1079,980
1525,411
767,429
1698,639
1660,1638
1761,1253
418,1394
2398,1691
156,2340
2522,951
283,1142
911,1311
1375,1350
1900,2435
475,1417
594,921
1223,113
765,1778
1187,1823
2300,1208
363,609
117,183
2204,743
349,1404
1169,143
2115,1302
268,898
921,509
2347,1291
817,2101
601,483
649,1459
1981,404
867,1158
1400,39
2535,2099
74,2508
1049,1889
729,236
639,1353
1969,242
2393,1801
1740,2262
318,708
2253,1197
375,460
608,51
486,1381
2410,76
2141,2183
2337,2085
2026,838
1336,1670
2251,1004
649,387
420,313
999,1969
896,2268
161,1106
1840,1198
818,735
1945,1607
617,2449
1085,1417
2041,2238
229,77
979,1036
992,994
1264,2351
2498,1353
1174,585
1948,1917
20,198
81,1814
1208,993
759,2010
1855,795
2174,2148
1742,2040
2332,2446
1433,2428
2422,405
1653,427
1329,2349
623,1171
2366,1751
1228,1869
2458,1468
1906,1673
968,1474
1411,1934
2494,1139
482,1379
132,307
1879,1264
1161,1855
416,2254
526,564
775,2452
1188,2400
2145,410
1362,783
1586,699
503,1466
1272,1522
1324,913
118,48
1033,831
1632,1918
2046,1829
139,1744
1562,1797
1317,911
188,1734
1698,2413
1040,2505
613,1204
1938,913
308,2261
1250,2516
557,107
2372,935
769,351
1770,551
2454,1051
341,470
938,2132
1035,403
70,1880
1087,670
1973,1428
222,1754
1357,1356
2067,2227
619,1525
1805,1843
1627,2006
113,1690
1266,1829
147,307
2110,1774
419,890
325,2441
1942,133
743,1829
744,743
272,1359
2228,1379
2212,1521
1487,1947
1249,1429
1887,2076
152,1346
1048,714
504,128
2292,422
1699,2289
2394,1607
1451,819
1340,1273
823,1750
440,50
339,2099
563,808
1284,1644
2067,111
1304,1914
1134,292
1437,1194
1371,162
219,781
1319,919
2051,846
787,217
964,1337
1423,900
719,1024
931,1004
169,2521
40,1321
1330,1255
2062,2309
1451,1109
1590,2320
1275,1967
465,1313
96,617
234,1406
684,271
2156,2108
1096,1450
2033,337
765,2255
251,218
1680,2484
600,457
1355,1732
426,740
1954,2107
839,401
1076,1863
431,308
1488,1728
1187,707
1368,576
1575,926
854,1568
363,138
317,1655
2381,721
1890,1939
1351,836
2045,276
2411,558
18,20
514,2216
104,2170
398,64
460,375
1151,165
2495,994
1332,1162
240,1593
2310,1094
1412,316
1559,1884
2382,1155
586,328
1639,1440
223,1378
99,1464
215,106
2167,1725
442,631
264,385
1368,605
7,1317
377,469
1806,668
276,142
455,2418
340,1654
1516,1819
1006,2224
919,1865
1212,1366
347,492
585,1359
551,1536
163,2331
569,744
981,126
1643,673
466,1302
516,1534
2507,1962
1490,2345
27,1510
1206,770
829,508
567,1330
1804,1728
2068,192
1286,2520
1026,2314
639,1778
2033,1003
2506,2486
934,1675
1159,832
2496,1731
1762,592
1633,934
2114,1097
28,1566
826,1086
1194,1038
342,53
276,4
1704,1502
849,1841
2092,2366
1008,376
315,1593
950,543
1310,402
1962,1490
1276,966
2335,2542
1937,253
1533,468
1582,792
2256,1929
1849,709
2218,1425
576,291
1826,1442
1788,557
2206,783
1888,2351
656,1334
744,577
166,1545
1357,52
1045,1785
935,1355
329,773
842,2250
1359,1690
2497,1522
1044,1836
1160,1359
1069,2042
1387,2509
1024,2427
1430,2483
561,1951
838,626
663,2099
1308,940
2228,109
576,331
1112,1209
63,1273
946,2494
1195,603
1794,1450
1733,2259
1521,1524
2253,2028
1872,1650
1678,968
2160,567
1001,1548
754,374
404,2449
82,1936
650,1917
2000,1863
1432,1195
284,1401
1199,1411
1946,1728
87,238
1350,24
2486,994
2385,1985
84,825
1361,1157
2484,1719
698,1262
484,811
842,209
1844,1345
2124,733
1247,1701
1374,383
1496,2473
1028,275
1798,2125
67,2517
834,372
1036,1880
1535,1490
530,481
100,212
1761,1356
2402,39
1512,2543
1149,2533
80,1954
738,2132
1366,331
519,2103
250,2146
309,2451
2232,388
1451,1356
741,1985
2390,2196
1016,2252
2259,2135
2215,2538
2288,2125
1823,1380
888,2309
1636,1900
1139,1573
2400,1733
1114,330
445,792
1493,1422
1614,2282
2298,2389
1316,634
842,1799
463,428
399,2049
1154,2123
1629,699
1111,2100
1350,2395
1209,1280
1796,1831
969,2294
512,868
1020,2287
80,744
989,2285
1697,639
892,2457
2216,1505
2030,1097
535,1025
302,2194
977,1000
1230,299
2533,2122
284,122
2453,437
1939,1232
